pecha_id,source_batch,has_tsawa_layer,n_spans,n_isverse_true,n_isverse_false,n_isverse_missing,base_chars,tsawa_chars_sum,tsawa_chars_union,coverage_pct,avg_span_len,median_span_len,n_zero_length,n_inverted,n_out_of_bounds,n_overlap_pairs,n_spans_overlapping,parse_status,notes,opf_root,tsawa_path,base_path
P000035,old,False,0,0,0,0,137146,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000035.opf/P000035.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000035.opf/P000035.opf/base/v001.txt
P000036,old,False,0,0,0,0,526759,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000036.opf/P000036.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000036.opf/P000036.opf/base/v001.txt
P000037,old,False,0,0,0,0,931698,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000037.opf/P000037.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000037.opf/P000037.opf/base/v001.txt
P000038,old,False,0,0,0,0,245197,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000038.opf/P000038.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000038.opf/P000038.opf/base/v001.txt
P000039,old,False,0,0,0,0,27793,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000039.opf/P000039.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000039.opf/P000039.opf/base/v001.txt
P000040,old,False,0,0,0,0,13292,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000040.opf/P000040.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000040.opf/P000040.opf/base/v001.txt
P000042,old,False,0,0,0,0,188086,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000042.opf/P000042.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000042.opf/P000042.opf/base/v001.txt
P000043,old,False,0,0,0,0,13197,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000043.opf/P000043.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000043.opf/P000043.opf/base/v001.txt
P000044,old,True,244,0,0,244,221545,32376,32376,14.613735,132.689,113.0,0,0,0,0,0,ok,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000044.opf/P000044.opf,/Users/tenzinyonten/layer_detection/data/raw_opf/P000044.opf/P000044.opf/layers/v001/Tsawa.yml,/Users/tenzinyonten/layer_detection/data/raw_opf/P000044.opf/P000044.opf/base/v001.txt
P000045,old,False,0,0,0,0,16416,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000045.opf/P000045.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000045.opf/P000045.opf/base/v001.txt
P000046,old,True,195,0,0,195,250389,25964,25964,10.369465,133.149,113.0,0,0,0,0,0,ok,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000046.opf/P000046.opf,/Users/tenzinyonten/layer_detection/data/raw_opf/P000046.opf/P000046.opf/layers/v001/Tsawa.yml,/Users/tenzinyonten/layer_detection/data/raw_opf/P000046.opf/P000046.opf/base/v001.txt
P000047,old,False,0,0,0,0,109971,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000047.opf/P000047.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000047.opf/P000047.opf/base/v001.txt
P000048,old,False,0,0,0,0,569375,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000048.opf/P000048.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000048.opf/P000048.opf/base/v001.txt
P000049,old,False,0,0,0,0,51176,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000049.opf/P000049.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000049.opf/P000049.opf/base/v001.txt
P000050,old,False,0,0,0,0,262185,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000050.opf/P000050.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000050.opf/P000050.opf/base/v001.txt
P000051,old,False,0,0,0,0,558680,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000051.opf/P000051.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000051.opf/P000051.opf/base/v001.txt
P000052,old,False,0,0,0,0,119,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000052.opf/P000052.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000052.opf/P000052.opf/base/v001.txt
P000053,old,False,0,0,0,0,14079,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000053.opf/P000053.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000053.opf/P000053.opf/base/v001.txt
P000054,old,True,3,0,0,3,689458,565,565,0.081948,188.333,222.0,0,0,0,0,0,ok,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000054.opf/P000054.opf,/Users/tenzinyonten/layer_detection/data/raw_opf/P000054.opf/P000054.opf/layers/v001/Tsawa.yml,/Users/tenzinyonten/layer_detection/data/raw_opf/P000054.opf/P000054.opf/base/v001.txt
P000055,old,True,173,0,0,173,303755,20020,20020,6.590838,117.076,115.0,2,0,0,0,0,ok,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000055.opf/P000055.opf,/Users/tenzinyonten/layer_detection/data/raw_opf/P000055.opf/P000055.opf/layers/v001/Tsawa.yml,/Users/tenzinyonten/layer_detection/data/raw_opf/P000055.opf/P000055.opf/base/v001.txt
P000056,old,True,108,0,0,108,73194,17395,17395,23.765609,161.065,143.0,0,0,0,0,0,ok,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000056.opf/P000056.opf,/Users/tenzinyonten/layer_detection/data/raw_opf/P000056.opf/P000056.opf/layers/v001/Tsawa.yml,/Users/tenzinyonten/layer_detection/data/raw_opf/P000056.opf/P000056.opf/base/v001.txt
P000057,old,False,0,0,0,0,43313,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000057.opf/P000057.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000057.opf/P000057.opf/base/v001.txt
P000058,old,False,0,0,0,0,108411,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000058.opf/P000058.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000058.opf/P000058.opf/base/v001.txt
P000059,old,False,0,0,0,0,220740,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000059.opf/P000059.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000059.opf/P000059.opf/base/v001.txt
P000060,old,False,0,0,0,0,27868,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000060.opf/P000060.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000060.opf/P000060.opf/base/v001.txt
P000061,old,False,0,0,0,0,33581,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000061.opf/P000061.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000061.opf/P000061.opf/base/v001.txt
P000062,old,False,0,0,0,0,8361,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000062.opf/P000062.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000062.opf/P000062.opf/base/v001.txt
P000063,old,False,0,0,0,0,176001,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000063.opf/P000063.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000063.opf/P000063.opf/base/v001.txt
P000064,old,False,0,0,0,0,57324,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000064.opf/P000064.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000064.opf/P000064.opf/base/v001.txt
P000065,old,False,0,0,0,0,213520,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000065.opf/P000065.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000065.opf/P000065.opf/base/v001.txt
P000066,old,True,9,0,0,9,47162,1309,1309,2.77554,145.444,152.0,0,0,0,0,0,ok,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000066.opf/P000066.opf,/Users/tenzinyonten/layer_detection/data/raw_opf/P000066.opf/P000066.opf/layers/v001/Tsawa.yml,/Users/tenzinyonten/layer_detection/data/raw_opf/P000066.opf/P000066.opf/base/v001.txt
P000067,old,True,207,0,0,207,501704,25157,25157,5.014311,121.531,113.0,0,0,0,0,0,ok,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000067.opf/P000067.opf,/Users/tenzinyonten/layer_detection/data/raw_opf/P000067.opf/P000067.opf/layers/v001/Tsawa.yml,/Users/tenzinyonten/layer_detection/data/raw_opf/P000067.opf/P000067.opf/base/v001.txt
P000068,old,True,103,0,0,103,560179,20534,20534,3.665614,199.359,145.0,0,0,0,0,0,ok,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000068.opf/P000068.opf,/Users/tenzinyonten/layer_detection/data/raw_opf/P000068.opf/P000068.opf/layers/v001/Tsawa.yml,/Users/tenzinyonten/layer_detection/data/raw_opf/P000068.opf/P000068.opf/base/v001.txt
P000069,old,False,0,0,0,0,268771,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000069.opf/P000069.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000069.opf/P000069.opf/base/v001.txt
P000070,old,True,79,0,0,79,368106,39754,39754,10.799607,503.215,353.0,0,0,0,0,0,ok,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000070.opf/P000070.opf,/Users/tenzinyonten/layer_detection/data/raw_opf/P000070.opf/P000070.opf/layers/v001/Tsawa.yml,/Users/tenzinyonten/layer_detection/data/raw_opf/P000070.opf/P000070.opf/base/v001.txt
P000071,old,True,82,0,0,82,237897,12208,12208,5.131633,148.878,123.5,0,0,0,0,0,ok,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000071.opf/P000071.opf,/Users/tenzinyonten/layer_detection/data/raw_opf/P000071.opf/P000071.opf/layers/v001/Tsawa.yml,/Users/tenzinyonten/layer_detection/data/raw_opf/P000071.opf/P000071.opf/base/v001.txt
P000072,old,False,0,0,0,0,124808,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000072.opf/P000072.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000072.opf/P000072.opf/base/v001.txt
P000073,old,True,2,0,0,2,564330,600,600,0.106321,300.0,300.0,0,0,0,0,0,ok,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000073.opf/P000073.opf,/Users/tenzinyonten/layer_detection/data/raw_opf/P000073.opf/P000073.opf/layers/v001/Tsawa.yml,/Users/tenzinyonten/layer_detection/data/raw_opf/P000073.opf/P000073.opf/base/v001.txt
P000074,old,True,35,0,0,35,663463,4230,4230,0.637564,120.857,115.0,0,0,0,0,0,ok,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000074.opf/P000074.opf,/Users/tenzinyonten/layer_detection/data/raw_opf/P000074.opf/P000074.opf/layers/v001/Tsawa.yml,/Users/tenzinyonten/layer_detection/data/raw_opf/P000074.opf/P000074.opf/base/v001.txt
P000075,old,False,0,0,0,0,74786,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000075.opf/P000075.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000075.opf/P000075.opf/base/v001.txt
P000076,old,False,0,0,0,0,97793,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000076.opf/P000076.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000076.opf/P000076.opf/base/v001.txt
P000077,old,False,0,0,0,0,136122,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000077.opf/P000077.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000077.opf/P000077.opf/base/v001.txt
P000078,old,True,377,0,0,377,842034,78715,78715,9.348197,208.793,167.0,0,0,0,0,0,ok,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000078.opf/P000078.opf,/Users/tenzinyonten/layer_detection/data/raw_opf/P000078.opf/P000078.opf/layers/v001/Tsawa.yml,/Users/tenzinyonten/layer_detection/data/raw_opf/P000078.opf/P000078.opf/base/v001.txt
P000079,old,False,0,0,0,0,318024,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000079.opf/P000079.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000079.opf/P000079.opf/base/v001.txt
P000080,old,False,0,0,0,0,372493,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000080.opf/P000080.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000080.opf/P000080.opf/base/v001.txt
P000081,old,True,177,0,0,177,473180,50126,50126,10.593432,283.198,176.0,0,0,0,0,0,ok,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000081.opf/P000081.opf,/Users/tenzinyonten/layer_detection/data/raw_opf/P000081.opf/P000081.opf/layers/v001/Tsawa.yml,/Users/tenzinyonten/layer_detection/data/raw_opf/P000081.opf/P000081.opf/base/v001.txt
P000082,old,False,0,0,0,0,12362,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000082.opf/P000082.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000082.opf/P000082.opf/base/v001.txt
P000083,old,True,190,0,0,190,318034,39405,39405,12.390185,207.395,146.0,0,0,0,0,0,ok,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000083.opf/P000083.opf,/Users/tenzinyonten/layer_detection/data/raw_opf/P000083.opf/P000083.opf/layers/v001/Tsawa.yml,/Users/tenzinyonten/layer_detection/data/raw_opf/P000083.opf/P000083.opf/base/v001.txt
P000084,old,True,80,0,0,80,152131,9966,9966,6.550933,124.575,115.0,0,0,0,0,0,ok,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000084.opf/P000084.opf,/Users/tenzinyonten/layer_detection/data/raw_opf/P000084.opf/P000084.opf/layers/v001/Tsawa.yml,/Users/tenzinyonten/layer_detection/data/raw_opf/P000084.opf/P000084.opf/base/v001.txt
P000085,old,True,3,0,0,3,752850,392,392,0.052069,130.667,128.0,0,0,0,0,0,ok,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000085.opf/P000085.opf,/Users/tenzinyonten/layer_detection/data/raw_opf/P000085.opf/P000085.opf/layers/v001/Tsawa.yml,/Users/tenzinyonten/layer_detection/data/raw_opf/P000085.opf/P000085.opf/base/v001.txt
P000086,old,False,0,0,0,0,202274,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000086.opf/P000086.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000086.opf/P000086.opf/base/v001.txt
P000087,old,False,0,0,0,0,694025,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000087.opf/P000087.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000087.opf/P000087.opf/base/v001.txt
P000088,old,False,0,0,0,0,161164,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000088.opf/P000088.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000088.opf/P000088.opf/base/v001.txt
P000089,old,True,7,0,0,7,620370,991,991,0.159743,141.571,154.0,0,0,0,0,0,ok,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000089.opf/P000089.opf,/Users/tenzinyonten/layer_detection/data/raw_opf/P000089.opf/P000089.opf/layers/v001/Tsawa.yml,/Users/tenzinyonten/layer_detection/data/raw_opf/P000089.opf/P000089.opf/base/v001.txt
P000090,old,False,0,0,0,0,255915,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000090.opf/P000090.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000090.opf/P000090.opf/base/v001.txt
P000091,old,False,0,0,0,0,297143,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000091.opf/P000091.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000091.opf/P000091.opf/base/v001.txt
P000092,old,False,0,0,0,0,56245,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000092.opf/P000092.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000092.opf/P000092.opf/base/v001.txt
P000093,old,False,0,0,0,0,245470,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000093.opf/P000093.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000093.opf/P000093.opf/base/v001.txt
P000094,old,True,39,0,0,39,197515,6680,6680,3.382022,171.282,154.0,0,0,0,0,0,ok,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000094.opf/P000094.opf,/Users/tenzinyonten/layer_detection/data/raw_opf/P000094.opf/P000094.opf/layers/v001/Tsawa.yml,/Users/tenzinyonten/layer_detection/data/raw_opf/P000094.opf/P000094.opf/base/v001.txt
P000095,old,False,0,0,0,0,6756,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000095.opf/P000095.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000095.opf/P000095.opf/base/v001.txt
P000096,old,False,0,0,0,0,58310,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000096.opf/P000096.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000096.opf/P000096.opf/base/v001.txt
P000097,old,False,0,0,0,0,59562,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000097.opf/P000097.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000097.opf/P000097.opf/base/v001.txt
P000098,old,True,4,0,0,4,629352,620,620,0.098514,155.0,155.0,0,0,0,0,0,ok,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000098.opf/P000098.opf,/Users/tenzinyonten/layer_detection/data/raw_opf/P000098.opf/P000098.opf/layers/v001/Tsawa.yml,/Users/tenzinyonten/layer_detection/data/raw_opf/P000098.opf/P000098.opf/base/v001.txt
P000099,old,False,0,0,0,0,238013,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000099.opf/P000099.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000099.opf/P000099.opf/base/v001.txt
P000100,old,False,0,0,0,0,111176,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000100.opf/P000100.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000100.opf/P000100.opf/base/v001.txt
P000101,old,True,5,0,0,5,684161,1677,1677,0.245118,335.4,318.0,0,0,0,0,0,ok,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000101.opf/P000101.opf,/Users/tenzinyonten/layer_detection/data/raw_opf/P000101.opf/P000101.opf/layers/v001/Tsawa.yml,/Users/tenzinyonten/layer_detection/data/raw_opf/P000101.opf/P000101.opf/base/v001.txt
P000102,old,False,0,0,0,0,24301,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000102.opf/P000102.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000102.opf/P000102.opf/base/v001.txt
P000103,old,False,0,0,0,0,139761,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000103.opf/P000103.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000103.opf/P000103.opf/base/v001.txt
P000104,old,False,0,0,0,0,153893,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000104.opf/P000104.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000104.opf/P000104.opf/base/v001.txt
P000105,old,False,0,0,0,0,32111,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000105.opf/P000105.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000105.opf/P000105.opf/base/v001.txt
P000106,old,False,0,0,0,0,235634,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000106.opf/P000106.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000106.opf/P000106.opf/base/v001.txt
P000107,old,False,0,0,0,0,63762,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000107.opf/P000107.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000107.opf/P000107.opf/base/v001.txt
P000108,old,False,0,0,0,0,196746,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000108.opf/P000108.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000108.opf/P000108.opf/base/v001.txt
P000109,old,False,0,0,0,0,204435,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000109.opf/P000109.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000109.opf/P000109.opf/base/v001.txt
P000110,old,False,0,0,0,0,117036,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000110.opf/P000110.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000110.opf/P000110.opf/base/v001.txt
P000111,old,True,1,0,0,1,411816,150,150,0.036424,150.0,150.0,0,0,0,0,0,ok,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000111.opf/P000111.opf,/Users/tenzinyonten/layer_detection/data/raw_opf/P000111.opf/P000111.opf/layers/v001/Tsawa.yml,/Users/tenzinyonten/layer_detection/data/raw_opf/P000111.opf/P000111.opf/base/v001.txt
P000112,old,False,0,0,0,0,385956,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000112.opf/P000112.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000112.opf/P000112.opf/base/v001.txt
P000113,old,False,0,0,0,0,100318,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000113.opf/P000113.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000113.opf/P000113.opf/base/v001.txt
P000114,old,True,6,0,0,6,207201,567,567,0.273647,94.5,93.5,0,0,0,0,0,ok,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000114.opf/P000114.opf,/Users/tenzinyonten/layer_detection/data/raw_opf/P000114.opf/P000114.opf/layers/v001/Tsawa.yml,/Users/tenzinyonten/layer_detection/data/raw_opf/P000114.opf/P000114.opf/base/v001.txt
P000115,old,True,1,0,0,1,717305,1688,1688,0.235325,1688.0,1688.0,0,0,0,0,0,ok,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000115.opf/P000115.opf,/Users/tenzinyonten/layer_detection/data/raw_opf/P000115.opf/P000115.opf/layers/v001/Tsawa.yml,/Users/tenzinyonten/layer_detection/data/raw_opf/P000115.opf/P000115.opf/base/v001.txt
P000116,old,False,0,0,0,0,86729,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000116.opf/P000116.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000116.opf/P000116.opf/base/v001.txt
P000117,old,True,86,0,0,86,73460,13392,13392,18.230329,155.721,155.0,0,0,0,0,0,ok,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000117.opf/P000117.opf,/Users/tenzinyonten/layer_detection/data/raw_opf/P000117.opf/P000117.opf/layers/v001/Tsawa.yml,/Users/tenzinyonten/layer_detection/data/raw_opf/P000117.opf/P000117.opf/base/v001.txt
P000118,old,True,52,0,0,52,80775,6800,6800,8.418446,130.769,114.5,0,0,0,0,0,ok,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000118.opf/P000118.opf,/Users/tenzinyonten/layer_detection/data/raw_opf/P000118.opf/P000118.opf/layers/v001/Tsawa.yml,/Users/tenzinyonten/layer_detection/data/raw_opf/P000118.opf/P000118.opf/base/v001.txt
P000119,old,False,0,0,0,0,596151,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000119.opf/P000119.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000119.opf/P000119.opf/base/v001.txt
P000120,old,False,0,0,0,0,134237,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000120.opf/P000120.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000120.opf/P000120.opf/base/v001.txt
P000121,old,False,0,0,0,0,365739,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000121.opf/P000121.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000121.opf/P000121.opf/base/v001.txt
P000122,old,False,0,0,0,0,79820,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000122.opf/P000122.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000122.opf/P000122.opf/base/v001.txt
P000123,old,True,17,0,0,17,403680,2443,2443,0.605182,143.706,121.0,0,0,0,0,0,ok,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000123.opf/P000123.opf,/Users/tenzinyonten/layer_detection/data/raw_opf/P000123.opf/P000123.opf/layers/v001/Tsawa.yml,/Users/tenzinyonten/layer_detection/data/raw_opf/P000123.opf/P000123.opf/base/v001.txt
